
                        S T E P       1


                                INCREMENT    11


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       277 -1.737152E-08  1.750503E-08 -7.102656E-05
       278 -1.758350E-08  1.868193E-08 -6.660838E-05
       279 -1.793533E-08  1.987645E-08 -6.114675E-05
       280 -1.844783E-08  2.108666E-08 -5.468817E-05
       281 -1.913507E-08  2.231115E-08 -4.729437E-05
       282 -2.000226E-08  2.354996E-08 -3.904562E-05
       283 -2.104330E-08  2.480625E-08 -3.004476E-05
       284 -2.223781E-08  2.608858E-08 -2.042194E-05
       285 -2.354805E-08  2.741392E-08 -1.033882E-05
       286 -2.491393E-08  2.881143E-08  0.000000E+00
       287 -1.050513E-08  7.729292E-10  0.000000E+00
       288 -1.197091E-08  1.682733E-09 -1.064064E-05
       289 -1.337496E-08  2.642342E-09 -2.101998E-05
       290 -1.465056E-08  3.631946E-09 -3.092818E-05
       291 -1.575599E-08  4.638951E-09 -4.019874E-05
       292 -1.666926E-08  5.656159E-09 -4.869718E-05
       293 -1.738467E-08  6.680201E-09 -5.631690E-05
       294 -1.790925E-08  7.710245E-09 -6.297443E-05
       295 -1.825977E-08  8.746982E-09 -6.860546E-05
       296 -1.846017E-08  9.791862E-09 -7.316142E-05
       297 -1.853963E-08  1.084657E-08 -7.660673E-05
       298 -1.853086E-08  1.191267E-08 -7.891656E-05
       299 -1.846892E-08  1.299144E-08 -8.007526E-05
       300 -1.839006E-08  1.408373E-08 -8.007526E-05
       301 -1.833082E-08  1.518994E-08 -7.891656E-05
       302 -1.832710E-08  1.631000E-08 -7.660673E-05
       303 -1.841321E-08  1.744337E-08 -7.316142E-05
       304 -1.862081E-08  1.858911E-08 -6.860546E-05
       305 -1.897767E-08  1.974597E-08 -6.297443E-05
       306 -1.950617E-08  2.091261E-08 -5.631690E-05
       307 -2.022143E-08  2.208805E-08 -4.869719E-05
       308 -2.112902E-08  2.327226E-08 -4.019875E-05
       309 -2.222228E-08  2.446727E-08 -3.092818E-05
       310 -2.347903E-08  2.567848E-08 -2.101999E-05
       311 -2.485827E-08  2.691657E-08 -1.064064E-05
       312 -2.629503E-08  2.819968E-08  0.000000E+00
       313 -1.145113E-08  2.615205E-10  0.000000E+00
       314 -1.295288E-08  1.289328E-09 -1.079188E-05
       315 -1.439222E-08  2.333977E-09 -2.131970E-05
       316 -1.570008E-08  3.388789E-09 -3.137095E-05
       317 -1.683306E-08  4.449516E-09 -4.077677E-05
       318 -1.776811E-08  5.513730E-09 -4.940046E-05
       319 -1.849908E-08  6.580295E-09 -5.713354E-05
       320 -1.903302E-08  7.648936E-09 -6.389094E-05
       321 -1.938713E-08  8.719896E-09 -6.960704E-05
       322 -1.958610E-08  9.793679E-09 -7.423221E-05
       323 -1.966003E-08  1.087087E-08 -7.773008E-05
       324 -1.964275E-08  1.195201E-08 -8.007526E-05
       325 -1.957044E-08  1.303755E-08 -8.125172E-05
       326 -1.948055E-08  1.412778E-08 -8.125172E-05
       327 -1.941081E-08  1.522284E-08 -8.007526E-05
       328 -1.939829E-08  1.632268E-08 -7.773008E-05
       329 -1.947842E-08  1.742711E-08 -7.423221E-05
